Customer_id,Registration_date,Customer_name,Email,Phone,Total_orders,Avg_order_value,Customer_segment
11446157,18/09/2024,Nidhi Borra,upadhriti34@example.org,+911548720905,8,400.97,Inactive
11470681,23/08/2023,Yashawini Sunder,kdash@example.com,+916224678339,2,570.88,New
11478478,31/10/2023,Vedika Dugal,sroy@example.org,+912256745079,17,762.82,Inactive
11493300,26/07/2024,Yatan Bedi,pranitratta@example.org,+915995815758,18,1025.67,Regular
11493380,20/04/2023,Jhalak Peri,tbhatia@example.org,+919780052209,16,422.74,Regular
11503405,14/01/2024,Damyanti Dua,dipta25@example.net,+918136743942,11,1658.1,Regular
11540364,24/09/2024,Jonathan Virk,wiyer@example.net,+919470187869,20,517.32,New
11562458,16/11/2023,Parth Raghavan,bhargavaeshana@example.org,+913656822380,7,1409.32,Regular
11616535,18/08/2024,Vrinda Bassi,faraschandra@example.net,+911828267316,6,1583.56,Premium
11636968,21/09/2024,Frado Ravel,rachitaaurora@example.org,+918546705384,1,1574.94,Inactive
11705793,12/04/2024,Tripti Barad,natarajanfaris@example.org,+915299677818,18,1164.81,New
11775073,02/06/2023,Keya Ganesan,shethgagan@example.com,+912214080783,16,212.35,Regular
11928321,30/06/2024,Nikita Palan,hdivan@example.net,+914092497738,17,1770.94,Inactive
12059049,23/09/2024,Jagdish Mander,wpall@example.net,+914436092312,17,235.4,Regular
12077371,09/10/2023,Gautami Maharaj,david51@example.org,+914641723332,20,353.22,Premium
12088552,17/04/2023,Aditya Barman,draj@example.org,+912767114555,3,1137.83,Premium
12090436,19/03/2023,Tripti Yogi,sekhonjhalak@example.org,+912933032532,18,1307.52,Regular
12141418,04/09/2023,Faras Patla,nperi@example.com,+915294948800,5,862.68,Inactive
12184293,16/06/2023,Dayita Mand,rudra41@example.net,+918062427582,7,1811.32,Inactive
12272282,09/04/2023,Dev Bal,vbansal@example.com,+916009338123,20,1750.74,Regular
12277039,13/09/2023,Manthan Trivedi,mparmer@example.org,+916416122694,1,1422.63,Regular
12302179,01/02/2024,Nikita Nagi,shettyradha@example.com,+911629232876,15,246.73,Premium
12305040,20/07/2023,Guneet Jayaraman,hamsini08@example.org,+917731006615,14,1968.85,Regular
12338529,03/10/2024,Rishi Nayak,yash47@example.org,+911626035168,11,347.1,New
12397668,09/05/2024,Ojasvi Mahal,vedant21@example.org,+910821902509,13,204.06,Premium
12402437,29/06/2024,Kamala Rama,raymegha@example.net,+910025008643,14,1580.62,New
12415659,30/05/2024,Damini Wagle,omamol@example.net,+911297232886,10,1786.5,New
12455156,03/04/2023,Ijaya Agrawal,anirudh89@example.com,+910402868008,16,1139.56,Inactive
12469338,30/01/2024,Lavanya Dani,fsathe@example.org,+915012759595,2,1896.89,Inactive
12500465,05/10/2023,Barkha Chakrabarti,kagarwal@example.com,+919587872756,14,1758.5,Premium
12507907,22/11/2023,Maanas Dugal,warda81@example.net,+910113438632,19,1278.01,Regular
12531927,12/05/2024,Ayush Tripathi,vmodi@example.net,+911601374441,20,1511.87,New
12560669,29/08/2024,Mugdha Acharya,pranitkuruvilla@example.org,+910259143141,13,450.79,Inactive
12574626,02/05/2024,Nitesh Joshi,cborra@example.net,+918382547134,18,852.27,Inactive
12591752,28/05/2023,Zilmil Krishna,ukant@example.org,+918759648216,14,740.4,Inactive
12622901,07/08/2024,Januja Kaul,dhaliwaljagdish@example.com,+916791709159,3,870.68,Inactive
12655794,07/03/2024,Teerth Mand,karavrishti@example.net,+916818492918,15,446.56,Regular
12695670,25/09/2023,Anya Borde,qahuja@example.net,+914953830813,10,910.12,Premium
12698783,06/10/2024,Jyoti Lata,gaurangi28@example.org,+914420644949,8,1040.64,Inactive
12755730,20/08/2023,Indrajit Mahal,padmanabhanharshil@example.org,+911181779895,8,748.43,Regular
12769552,03/05/2023,Chameli Ranganathan,yutikaraja@example.org,+911478349920,10,1316.09,Regular
12778027,26/05/2023,Eshana Prabhu,isha32@example.com,+914584193699,9,1513.18,New
12799092,19/05/2024,William Sarkar,vsridhar@example.net,+916570933625,5,557.19,Inactive
12814732,26/05/2023,Janya Soni,shenoyharita@example.net,+917962909548,8,1473.36,Regular
12832151,12/07/2023,Ekavir Bhalla,ksehgal@example.net,+919566525157,16,356.96,Inactive
12851610,06/08/2024,Unnati Narayanan,indali31@example.net,+917687211642,14,633.41,Inactive
12867472,14/10/2024,Ishanvi Tripathi,yohannanubika@example.net,+912853334083,3,1053.52,Premium
12967305,24/12/2023,Bhavani Sood,sanayareddy@example.net,+913820343447,16,607.46,New
12988801,02/09/2024,Darika Verma,pallahredhaan@example.net,+911617632853,8,1179.5,New
13071673,27/04/2024,Ijaya Bir,tkalla@example.com,+919431717406,17,1208.04,Regular
13122744,02/02/2024,Yashvi Dalal,zashilkaran@example.com,+915291649728,5,1616.47,Regular
13130974,31/07/2024,Divya Garde,varkeyridhi@example.org,+913839509399,6,898.76,Inactive
13164195,26/11/2023,Fitan Uppal,abeerbedi@example.org,+912687424638,17,786.74,Premium
13189939,04/05/2024,Ishanvi Raman,kalaoviya@example.net,+916171620979,17,1906.92,Inactive
13197985,19/04/2023,Gaurika Balasubramanian,divya22@example.org,+915071048399,19,516.21,Premium
13251137,19/05/2023,Ekalinga Vasa,kibesiddharth@example.net,+911079854186,2,1633.07,Premium
13265605,04/11/2024,Yatin Krishnamurthy,chadaliam@example.net,+914295848160,3,1086.89,Premium
13284996,11/04/2024,Irya Dayal,shamanbir@example.org,+914376337070,9,449.79,Regular
13383642,02/04/2024,Xavier Kashyap,okulkarni@example.org,+910358365531,16,1114.11,Regular
13415362,25/06/2023,Tristan Grover,diyakuruvilla@example.org,+911159969130,2,978.88,Inactive
13424885,14/01/2024,Azaan Modi,pandyaarya@example.org,+911217455831,8,358.46,Premium
13441874,09/04/2023,Hemang Sandal,ysingh@example.net,+919735172951,2,602.63,Inactive
13455530,05/04/2024,Yoshita Varty,mdoshi@example.com,+916473763998,3,1812.55,Inactive
13461704,04/04/2024,Zayan Ratta,shivansh35@example.com,+914996250775,4,1024.45,Premium
13462905,23/03/2023,Bimala Rau,arinhans@example.org,+911441403364,14,809.44,Premium
13465850,26/09/2023,Anmol Koshy,nitesh46@example.org,+913400835234,6,1956.03,Premium
13492411,13/07/2023,Ekaraj Mahal,tamanna39@example.net,+917878478714,8,453.33,Regular
13494314,16/06/2023,Eesha Nadig,hansgirindra@example.com,+913263760935,5,1108.16,Premium
13567338,14/10/2024,Wahab Borah,bhattlakshit@example.com,+912286009144,10,1054.12,Premium
13581527,01/06/2024,Jhalak Kalla,saanvimammen@example.org,+915270846145,10,1614.59,New
13585482,06/07/2023,Meera Dara,sodhibachittar@example.org,+913664424400,20,1475.52,Inactive
13604883,23/09/2024,Siddharth Kata,mvaidya@example.com,+914260686222,17,1659.88,Premium
13651980,28/05/2023,Abhiram Basak,khalsaadweta@example.org,+915545103882,12,308.29,Inactive
13760839,23/08/2023,Anvi Savant,yashvi72@example.org,+914497088467,17,444.89,Premium
13796199,04/05/2023,Pallavi Mutti,gangulylogan@example.com,+917818968624,20,1016.92,Regular
13850004,15/12/2023,Umang Ramakrishnan,warda08@example.org,+911629873465,15,1129.76,Premium
13871547,17/06/2023,Anthony Dhawan,nimrat66@example.org,+916397162979,8,200.43,Premium
13939675,05/04/2024,Edhitha Lal,mukherjeejai@example.net,+916474959493,18,783.47,New
13963450,23/03/2024,Hemang Kakar,jjhaveri@example.org,+911400761810,14,1364.82,New
13978108,16/03/2024,Oscar Oak,dubeywatika@example.org,+916385184590,7,1307.21,Premium
14006996,31/07/2023,Saumya Rau,anitakorpal@example.org,+910501044005,15,738.1,Inactive
14079305,08/09/2024,Jeevika Narain,rattiikshita@example.org,+919580725986,17,567.1,Premium
14114543,29/03/2023,Vedika Aurora,rajagopalangeetika@example.net,+910528551826,20,659.52,Inactive
14161586,14/06/2023,Aachal Nazareth,aadhya71@example.org,+919346916511,11,353.97,Premium
14167111,03/08/2023,Balvan Raman,bassigavin@example.org,+917717664768,18,963.9,New
14207332,03/01/2024,Ucchal Uppal,epandya@example.com,+910556108847,18,1263.17,Regular
14255231,18/06/2023,Advika Taneja,kapoornikita@example.com,+919586231995,17,1055.6,Inactive
14272050,26/11/2023,Rajata Misra,quincy04@example.net,+912456749629,7,662.99,New
14275043,25/01/2024,Tanvi Lala,oscar88@example.net,+914983571185,19,1415.88,New
14294171,23/12/2023,Ikshita Bava,chaturadave@example.net,+913700730466,1,1680.47,Regular
14323169,15/05/2023,Jai Raj,widishamerchant@example.org,+913914844066,20,1651.18,Inactive
14330483,04/08/2023,Vasatika Konda,kaurishwar@example.org,+917210695462,12,538.66,Premium
14367270,28/03/2024,Ganga Mody,siddharthkale@example.com,+914861358787,16,763.23,Inactive
14428954,22/10/2024,Viraj Tank,otalwar@example.com,+917348563344,10,1387.23,Premium
14458150,30/07/2024,Kamya Ratta,svasa@example.net,+918686743400,13,321.96,Premium
14472401,30/04/2024,Ayaan Rege,dubeyekanta@example.com,+913958916797,1,208.09,Regular
14479168,06/02/2024,Sai Sawhney,vihaantata@example.net,+913731908925,17,917.45,New
14519263,21/06/2024,Edhitha Sawhney,mohantyhitesh@example.net,+914649245023,16,762.06,Premium
14632090,31/03/2024,Ria Baria,qsoman@example.net,+917887645218,15,1620.46,Regular
14693393,24/05/2024,Chavvi Iyer,kannanvedant@example.com,+910080313064,14,928.3,New
14705462,24/09/2023,Nakul Pal,ydevan@example.net,+919025613803,2,765.18,Premium
14839726,24/01/2024,Lohit Lanka,faris19@example.org,+918537203327,10,516.19,Regular
14940427,01/06/2023,Sara Rajagopalan,devshanker@example.com,+913322969364,3,1992.36,Premium
14944819,24/11/2023,Triya Patla,fradonarayan@example.net,+914477864460,14,1127.8,Premium
14974554,10/10/2024,Kevin Magar,frado24@example.org,+919658647915,9,805.9,New
14991661,18/10/2023,Logan Nigam,ygole@example.org,+919134562959,18,1719.35,New
14994388,29/04/2024,Charles Wason,wrao@example.com,+916588657688,20,1782.84,Premium
15043066,12/02/2024,Bakhshi Majumdar,mittalaarini@example.com,+914631697976,2,1748.41,Inactive
15066187,19/03/2023,Vedant Keer,jalsadube@example.com,+917167121713,13,791.67,Regular
15144290,17/10/2024,Omkaar Swamy,ekaraj66@example.org,+918174880266,19,436.35,New
15221182,19/08/2023,Charles Munshi,yashodaanne@example.org,+919185934023,11,1871.46,Inactive
15236510,13/12/2023,Pooja Prasad,wyattsrinivas@example.com,+918889190584,11,937.26,New
15345667,29/08/2023,Lila Chanda,manneparth@example.net,+917417315762,6,1574.77,Premium
15391556,12/10/2023,Ria Pau,oviya43@example.net,+918895879525,16,762.73,Inactive
15417130,03/03/2024,Henry Arora,sanya65@example.com,+911452737487,5,1289.29,New
15484407,11/06/2024,Saksham Kaur,nathmohammed@example.net,+912436260247,18,560.95,Premium
15487049,13/02/2024,Aadhya Cherian,rushil71@example.com,+915068387363,15,1928,New
15529446,10/10/2023,Pallavi Goda,samarthpandey@example.com,+911060144223,9,854.35,Premium
15534747,19/09/2023,Oviya Luthra,edhar@example.org,+913346867550,15,362.34,Inactive
15545780,13/04/2024,Ekansh Baria,mammenqasim@example.net,+911684219172,18,1268.44,Regular
15568831,06/10/2023,David Swamy,shroffpranav@example.com,+913990505302,7,813.3,Premium
15599514,18/04/2023,Yashodhara Magar,jeetbansal@example.org,+913660608773,20,1171.07,Regular
15631726,05/02/2024,Ucchal Murthy,paldavid@example.com,+914769193931,11,664.87,Inactive
15661674,10/11/2023,Jyoti Ray,dugalchandresh@example.org,+910329379624,12,453.24,Regular
15661901,31/10/2024,Warda Wagle,umangat@example.com,+913419186879,1,764.57,Regular
15733078,10/08/2023,Ekanta Shukla,ychoudhry@example.net,+914020160261,1,1152.95,Regular
15796277,02/08/2024,Finn Pau,vganesh@example.com,+910685249206,19,1365.33,New
15808945,10/04/2024,Vrinda Khurana,wsekhon@example.com,+918358677006,6,1255.9,New
15830066,18/10/2024,Rishi Krishnan,anvimerchant@example.net,+915565332468,19,936.66,New
15897933,18/03/2023,Mohini Rao,asom@example.org,+919923746946,1,1221.23,Regular
15931134,10/03/2024,Azaan Gara,jai07@example.com,+914061338681,5,760.9,Inactive
16082651,04/11/2023,Amara Sundaram,sehgalsiya@example.net,+914087502008,14,895.74,Regular
16230299,22/08/2024,Urvi Koshy,mdatta@example.net,+916378326641,4,1776.71,Regular
16256136,09/09/2023,Panini Mangal,gautambhasin@example.org,+914463536572,14,415.01,Regular
16341776,16/07/2023,Oviya Gera,dalbir04@example.com,+914652690385,6,964.4,New
16359370,05/12/2023,Harsh Gaba,zayan66@example.org,+919244843255,1,1352.7,Premium
16376189,25/02/2024,Samaksh Srivastava,vsom@example.org,+914908958231,10,271.53,Premium
16379942,10/04/2024,Harshil Kuruvilla,pathakanirudh@example.org,+913807361990,15,1370.56,Inactive
16400639,03/09/2023,Anvi Dutta,btailor@example.com,+912852046532,5,680.48,Premium
16410155,29/04/2023,Darika Barman,bathrohan@example.com,+913150683554,8,601.32,Premium
16410708,14/10/2024,Zinal Bahri,karan05@example.com,+919242226157,10,1843.17,Regular
16420489,01/04/2024,Divya Peri,imaran88@example.net,+918033199185,14,1368.05,New
16424635,01/10/2024,Fitan Kade,schoudhary@example.net,+917981661226,13,1135.26,Premium
16435594,11/10/2024,Aryan Ranganathan,darsh48@example.com,+918430130194,4,1273,Premium
16436211,09/11/2023,Daniel Hans,jacob31@example.net,+913282466791,8,780.94,Regular
16436359,26/07/2024,Yashica Ramesh,upasna58@example.net,+910300078228,9,1485.15,New
16448993,19/09/2023,Chakradev Krishnan,ojasvi77@example.com,+911745697720,14,1691.92,Inactive
16484167,07/04/2023,Hemal Bala,fdhawan@example.net,+911704972759,19,1128.06,New
16485871,25/06/2024,Chaman Kota,pillaijanaki@example.org,+911150504497,6,1805.76,Premium
16543242,05/06/2023,Vihaan Korpal,dayalekaraj@example.net,+910147864761,6,1523.88,Premium
16547602,19/04/2023,Geetika Das,loyalchakradhar@example.net,+912750351955,14,1240.96,Inactive
16561710,16/09/2023,Isaiah Natt,amrita65@example.org,+914278244798,12,1043.28,New
16617201,20/01/2024,Ekaraj Bhandari,magarbanjeet@example.net,+910754952959,8,355.17,New
16640907,05/10/2024,Anjali Choudhary,indira18@example.com,+910384127497,16,527.03,Regular
16764246,28/09/2024,Aarini Dewan,alkaseshadri@example.net,+914240815214,1,1938.34,Premium
16780752,07/12/2023,Avi Soman,routdiya@example.com,+915430602738,20,1429.12,Premium
16785724,06/08/2023,Indali Majumdar,ozaomkaar@example.com,+919072562154,16,1768.52,Regular
16786161,21/11/2023,Maya Ram,paiunnati@example.org,+917848510142,15,496.26,Inactive
17100301,06/08/2024,Jason Sur,dugarkritika@example.com,+917354329231,16,1515.01,Premium
17106161,01/05/2024,Gagan Prabhakar,chaitanyaraman@example.net,+911958568514,9,331.15,Inactive
17132416,02/01/2024,Diya Tak,timothy84@example.com,+914665999776,20,644.85,Regular
17159117,21/05/2024,Tripti Bassi,vinayaganguly@example.net,+917142993879,1,336.26,Premium
17201639,23/05/2023,Vidhi Toor,qsani@example.com,+913882677422,15,1472.23,New
17287733,27/04/2024,Balhaar Chaudhari,ranveerkrish@example.com,+915241154906,12,1897.84,Premium
17299810,04/03/2024,Hamsini Krish,balendrasanghvi@example.com,+914004052335,13,1874.42,New
17341194,21/04/2023,Faras Kaul,jairajdhawan@example.net,+915939467680,18,1530.18,Premium
17390673,23/10/2024,Raghav Wali,forum17@example.net,+912430555725,16,1043.26,Regular
17392512,04/07/2024,Lavanya Bumb,iwable@example.net,+911105571320,14,1902.78,Premium
17521263,23/06/2024,Tanvi Patla,kvarughese@example.com,+912592294650,19,1990.96,Inactive
17597449,06/04/2023,Umang Dhingra,pprabhakar@example.com,+916003995803,15,229.4,Inactive
17675915,18/01/2024,Rayaan Wable,warhi45@example.net,+916265153831,4,1146.18,Inactive
17681645,21/12/2023,Maanav Bhat,zayan80@example.net,+915044455558,15,1381.26,Premium
17696094,18/09/2024,Tanvi Barad,zachariaaashi@example.net,+918576193152,16,1626.23,New
17749347,26/07/2024,Akshay Bhasin,bhatsiddharth@example.org,+914068407520,15,1842.37,Premium
17805991,09/05/2024,Jhalak Rai,panditdev@example.net,+919260385732,10,924.9,New
17843667,20/03/2024,Yauvani Purohit,noahdevi@example.org,+918945163241,4,618.64,New
17861428,04/03/2024,Nicholas Chowdhury,agastya94@example.org,+915929115112,10,1606.18,Inactive
17929886,28/03/2023,Oscar Parekh,rattatanveer@example.net,+917928483913,7,744,New
17939362,11/02/2024,Anjali Yogi,utkarshratti@example.com,+918381205056,17,496.59,Inactive
18035010,30/01/2024,Vrishti Chakrabarti,narasimhanteerth@example.com,+916607447619,16,745.1,Premium
18082040,03/04/2024,Jonathan Bir,fzachariah@example.net,+913146843010,17,1098.59,Regular
18113428,15/09/2023,Dominic Goda,tagarwal@example.net,+918429538882,7,255.73,Regular
18140588,04/07/2024,Orinder Malhotra,samarth50@example.org,+917539612924,17,856.95,Regular
18170800,02/07/2024,Anamika Sur,rhayre@example.net,+916867546589,12,1972.81,Regular
18199057,30/05/2023,Xalak Sahni,biswasfalak@example.net,+915105032095,9,1353.93,Inactive
18229949,15/04/2023,William Bora,nlata@example.org,+918795009128,10,466.33,Inactive
18256339,04/11/2023,Dalbir Dora,lsandal@example.net,+915558640391,5,1719.33,New
18259715,14/05/2023,Finn Chacko,ggala@example.org,+910239259761,9,1731.11,Regular
18326028,10/04/2024,Lekha Bakshi,chakradharganesh@example.com,+910594752331,3,244.31,Inactive
18394558,30/12/2023,Dipta Sarraf,yashodalata@example.org,+915052350631,2,1186.59,Regular
18465047,25/03/2024,Patrick Chaudhry,amairadevan@example.org,+911670972074,8,746.88,New
18567760,28/05/2024,Ethan Natarajan,semnakul@example.net,+917721352796,13,1933.7,Regular
18642306,21/12/2023,Wazir Bahl,jsunder@example.com,+913151999184,12,1802.63,Inactive
18771682,11/07/2023,Nitara Sur,lohitsarraf@example.com,+917036253090,12,1420.99,Premium
18791381,02/03/2024,Avni Gera,haritagandhi@example.net,+917897866204,1,1206.26,Premium
18889370,14/06/2023,Mason Atwal,ckashyap@example.org,+916363015013,18,598.79,Regular
18896771,17/05/2023,Tejas Wable,edhitha15@example.org,+910297241448,12,1906.46,Inactive
18935489,15/06/2024,Krishna Dugal,seshadriekaja@example.net,+911511845392,8,1957.21,New
18940384,08/10/2023,Anita Sehgal,leela14@example.net,+918731423350,7,1068.47,New
18954314,18/10/2024,Ladli Nagarajan,krishnadamyanti@example.org,+915691931638,6,1781.37,Inactive
18986315,05/04/2023,Adweta Wason,shaamol@example.net,+911179612027,19,854.26,Premium
19067680,29/12/2023,Rajata Mall,qarin71@example.org,+912259959740,18,410.34,New
19080489,30/03/2023,Reva Sha,zchad@example.com,+916132888081,9,578.21,Regular
19084027,30/07/2023,Mitesh Sehgal,ychakraborty@example.net,+917489074615,20,908.28,New
19091057,15/03/2024,Kalpit Kohli,chaudharyupma@example.com,+912932336278,9,1569,Regular
19145354,31/05/2023,Shivani Deo,bathyashodhara@example.net,+915555551874,11,963.35,Inactive
19179897,14/08/2023,Tarak Nagi,dasoliver@example.net,+917958910560,18,1491.58,Premium
19180962,05/07/2024,Osha Varghese,pjohal@example.org,+917683300885,19,622.08,Inactive
19182548,22/03/2023,Laban Kulkarni,balhaarsastry@example.net,+915385999190,16,636.15,Regular
19216141,14/05/2023,Teerth Manda,ksinghal@example.org,+912044168429,9,1428.54,Premium
19259955,03/04/2023,Rehaan Borde,dasslila@example.org,+914778763749,15,213.69,Inactive
19275474,22/10/2024,Girik Hora,azadchoudhary@example.org,+918111503883,14,698.12,New
19375332,01/07/2024,Udarsh Rao,chaitanya86@example.org,+919352033779,20,1556.48,Regular
19393135,11/06/2023,Nathaniel Gokhale,ekanta98@example.net,+916112619053,19,327.58,Regular
